code,name,latest,change,change_ratio,volume,amount
002428,云南锗业,43.45,3.940000000000005,9.972158947102013,41848.0,181829780.0
001267,汇绿生态,42.8,2.029999999999994,4.979151336767216,12889.0,55164920.0
002203,海亮股份,13.92,0.6600000000000001,4.977375565610861,4421.0,6154032.0
002384,东山精密,117.06,5.340000000000003,4.779806659505911,20348.0,238197080.0
002281,光迅科技,86.9,2.480000000000004,2.9376924899313006,7551.0,65618190.0
002310,东方新能,3.25,0.08999999999999986,2.84810126582278,215222.0,69947176.0
001331,胜通能源,54.86,1.3299999999999983,2.484588081449651,827.0,4536922.0
002382,蓝帆医疗,8.07,0.1800000000000006,2.281368821292783,10770.0,8691390.0
002283,天润工业,8.96,0.1800000000000015,2.050113895216418,1686.0,1510656.0
